service,name,longitude,latitude,location_type,file_path,5m_area,5m_total_pop,5m_reachfactor,10m_area,10m_total_pop,10m_reachfactor,15m_area,15m_total_pop,15m_reachfactor,20m_area,20m_total_pop,20m_reachfactor,25m_area,25m_total_pop,25m_reachfactor,30m_area,30m_total_pop,30m_reachfactor
London Borough of Hammersmith & Fulham,Fulham,-0.202704,51.477268,destination,339338.92,6976.0,0.9721,1467163.97,27949.0,1.0,3292912.05,54715.0,1.0,5582652.23,85181.0,0.9996,8208494.31,122562.0,0.9406,11483109.55,164611.0,0.9138
London Borough of Hammersmith & Fulham,Hammersmith Library (including Local Studies & Archives),-0.22369,51.494584,destination,297111.26,1268.0,0.8512,1396112.17,17228.0,0.9999,3321687.72,45261.0,1.0,6047453.62,83165.0,1.0,9646351.17,127854.0,1.0,13971438.02,186064.0,1.0
London Borough of Hammersmith & Fulham,Shepherds Bush,-0.223824,51.506098,destination,307824.03,2476.0,0.8819,1222407.38,15958.0,0.8755,2974663.91,44910.0,0.9469,5496156.36,81538.0,0.9841,9186453.26,123845.0,1.0,13378009.61,174342.0,1.0
London Borough of Haringey,Alexandra Park Library,-0.1367914,51.5988369,destination,422179.08,3737.0,1.0,1492263.34,13309.0,1.0,3377811.62,24975.0,1.0,5774157.3,44429.0,1.0,9273889.38,73430.0,1.0,13519873.64,110165.0,1.0
London Borough of Haringey,Coombes Croft Library,-0.06829,51.6036546,destination,357366.49,3797.0,1.0,1463458.11,17799.0,1.0,3260987.4,39268.0,1.0,5839095.37,65424.0,1.0,9057248.01,96107.0,1.0,12553622.56,129207.0,0.999
London Borough of Haringey,Highgate Library,-0.1437657,51.5772217,destination,308771.95,3519.0,0.8846,1515268.5,11558.0,1.0,3526757.77,25715.0,1.0,6324444.57,46774.0,1.0,9721537.86,79956.0,1.0,14419010.6,119960.0,1.0
London Borough of Haringey,Hornsey Library,-0.1215359,51.5783698,destination,285085.91,3699.0,0.8167,1359095.17,18328.0,0.9734,3095489.32,37489.0,0.9853,5454310.12,66331.0,0.9766,8948815.05,103475.0,1.0,13378649.62,153383.0,1.0
London Borough of Haringey,Marcus Garvey Library,-0.0740276,51.5881831,destination,306965.16,4664.0,0.8794,1330952.92,20392.0,0.9532,3082128.07,43724.0,0.9811,5791190.86,76602.0,1.0,9064206.35,113496.0,1.0,13189807.39,158622.0,1.0
London Borough of Haringey,Muswell Hill Library,-0.1433723,51.5911268,destination,371981.9,4108.0,1.0,1542724.68,15393.0,1.0,3615823.3,28292.0,1.0,6463629.68,47610.0,1.0,9548684.54,74478.0,1.0,13872748.45,104090.0,1.0
London Borough of Haringey,St Ann's Library,-0.0829658,51.5809198,destination,274204.84,3976.0,0.7855,1400102.9,19168.0,1.0,3229281.68,47076.0,1.0,5884078.89,86034.0,1.0,9075499.96,126062.0,1.0,12696873.67,173231.0,1.0
London Borough of Haringey,Stroud Green & Harringay Library,-0.1063869,51.5775506,destination,311176.75,3833.0,0.8915,1413326.12,17330.0,1.0,3230567.29,40291.0,1.0,5853725.29,74042.0,1.0,9302362.22,127138.0,1.0,13665141.73,184900.0,1.0
London Borough of Haringey,Wood Green Library,-0.1096391,51.595525,destination,328116.19,4098.0,0.94,1491163.97,19210.0,1.0,3482337.47,43578.0,1.0,6300461.88,75138.0,1.0,10117984.66,115857.0,1.0,14522597.86,163543.0,1.0
London Borough of Harrow,Greenhill,-0.3358372,51.5794759,destination,311957.32,1844.0,0.8937,1367706.4,9418.0,0.9795,3302385.67,24925.0,1.0,5643448.59,38845.0,1.0,9056494.19,60176.0,1.0,13827432.83,92071.0,1.0
London Borough of Harrow,Kenton,-0.3112442,51.5926453,destination,407605.08,3862.0,1.0,1453735.19,13224.0,1.0,3351412.1,27134.0,1.0,5942646.94,49302.0,1.0,9456361.84,76703.0,1.0,13607745.83,109283.0,1.0
London Borough of Harrow,Pinner,-0.3804714,51.5913996,destination,300021.37,1589.0,0.8595,1523066.06,7778.0,1.0,3482680.79,17208.0,1.0,6182060.47,30703.0,1.0,9711039.31,49293.0,1.0,13941973.76,68612.0,1.0
London Borough of Harrow,Roxeth,-0.3565205,51.562615,destination,287827.24,3371.0,0.8246,1246261.56,10020.0,0.8926,2743041.73,24184.0,0.8731,4993634.46,42789.0,0.8941,8308834.85,65760.0,0.9521,11930671.65,88047.0,0.9494
London Borough of Harrow,Stanmore,-0.3118311,51.6183273,destination,319224.91,1061.0,0.9145,1398756.36,7343.0,1.0,3207036.54,13641.0,1.0,5688520.51,21009.0,1.0,8848697.25,31506.0,1.0,13161760.12,47861.0,1.0
London Borough of Harrow,Wealdstone,-0.3349385,51.594144,destination,354103.85,3799.0,1.0,1531250.48,14227.0,1.0,3391815.03,31294.0,1.0,6138043.37,53276.0,1.0,9941666.79,79553.0,1.0,14194893.68,105253.0,1.0
London Borough of Havering,Collier Row Library,0.1608671,51.5984736,destination,284685.26,2021.0,0.8156,1327749.62,7896.0,0.9509,2915402.45,17669.0,0.928,4952733.26,28093.0,0.8868,7170749.35,35096.0,0.8217,9659241.22,40516.0,0.7687
London Borough of Havering,Elm Park Library,0.1985076,51.5525069,destination,356868.2,2023.0,1.0,1438722.71,7525.0,1.0,3162805.93,16869.0,1.0,5707341.64,29644.0,1.0,9159946.12,43245.0,1.0,13143534.76,58577.0,1.0
London Borough of Havering,Gidea Park Library,0.2059127,51.5800002,destination,345343.64,1449.0,0.9893,1356555.15,8155.0,0.9716,3180596.63,17422.0,1.0,5503119.25,27674.0,0.9853,8898512.4,42530.0,1.0,12669068.69,59260.0,1.0
London Borough of Havering,Harold Hill Library,0.2184294,51.6077392,destination,321875.66,2805.0,0.9221,1350276.24,10114.0,0.9671,3181873.38,18885.0,1.0,5314907.23,26725.0,0.9516,8058076.99,34252.0,0.9234,10529356.97,38868.0,0.8379
London Borough of Havering,Harold Wood Library,0.2354827,51.594526,destination,234903.46,1337.0,0.6729,1099257.52,5130.0,0.7873,2483598.73,11245.0,0.7906,4715247.74,19486.0,0.8443,7550086.84,30395.0,0.8652,10691155.74,43793.0,0.8508
London Borough of Havering,Hornchurch Library,0.2205784,51.5648981,destination,294631.02,1474.0,0.8441,1302969.44,6439.0,0.9332,3126974.49,14932.0,0.9953,5837389.72,27582.0,1.0,9209460.81,42946.0,1.0,13238737.24,60210.0,1.0
London Borough of Havering,Rainham Library,0.191152,51.51701,destination,266827.41,964.0,0.7644,1140805.41,3468.0,0.817,2450677.52,8550.0,0.7801,4995823.74,12900.0,0.8945,7627837.67,18311.0,0.8741,10323836.38,24958.0,0.8215
London Borough of Havering,Romford Central Library,0.1835201,51.5807792,destination,324893.76,1819.0,0.9308,1414569.05,7444.0,1.0,3307966.2,19943.0,1.0,5780368.01,32703.0,1.0,9146389.46,48156.0,1.0,13316839.57,67763.0,1.0
London Borough of Havering,South Hornchurch Library,0.187563,51.5302156,destination,294003.72,2094.0,0.8423,1197619.6,6921.0,0.8577,2808696.63,11525.0,0.894,4966875.29,16900.0,0.8893,7205577.14,26481.0,0.8257,10408700.76,40278.0,0.8283
London Borough of Havering,Upminster Library,0.2481218,51.5551505,destination,281247.03,1059.0,0.8057,1322668.56,5834.0,0.9473,2943411.56,12397.0,0.9369,5033878.04,18714.0,0.9013,7808110.85,25622.0,0.8947,11551803.21,34699.0,0.9193
London Borough of Hillingdon,Botwell Green Library,-0.418051,51.507555,destination,336270.77,2887.0,0.9633,1426608.18,9174.0,1.0,3329823.5,19002.0,1.0,5789847.65,31503.0,1.0,8939200.57,48516.0,1.0,12824163.0,65811.0,1.0
London Borough of Hillingdon,Charville Library,-0.428541,51.536048,destination,329200.92,1676.0,0.9431,925261.2,5826.0,0.6627,1815534.4,9122.0,0.5779,3525596.13,17470.0,0.6313,6294930.13,34500.0,0.7213,9673009.93,52409.0,0.7698
London Borough of Hillingdon,Eastcote Library,-0.400382,51.580017,destination,335901.26,2196.0,0.9623,1320429.11,7201.0,0.9457,3137854.41,16262.0,0.9988,5631952.45,29660.0,1.0,8893564.73,44798.0,1.0,12861034.06,67012.0,1.0
London Borough of Hillingdon,Harefield Library,-0.483577,51.604554,destination,242584.18,747.0,0.695,1462222.15,3883.0,1.0,2989667.27,5289.0,0.9516,5234583.41,6680.0,0.9372,7403673.39,7808.0,0.8484,10577573.18,8223.0,0.8417
London Borough of Hillingdon,Hayes End Library,-0.42122,51.525501,destination,266725.8,2701.0,0.7641,1286747.4,11029.0,0.9216,2665901.29,19092.0,0.8486,5281686.77,35681.0,0.9457,8118709.13,51996.0,0.9303,11302344.6,70988.0,0.8994
London Borough of Hillingdon,Ickenham Library,-0.442995,51.563298,destination,278854.31,1185.0,0.7989,1415826.73,5718.0,1.0,2883621.6,10284.0,0.9179,4778971.52,14430.0,0.8557,7394018.45,20636.0,0.8473,11002372.13,31219.0,0.8755
London Borough of Hillingdon,Manor Farm Library,-0.429627,51.578445,destination,311848.69,953.0,0.8934,1445836.86,6324.0,1.0,3279184.83,12657.0,1.0,5685561.15,19491.0,1.0,8739007.14,27499.0,1.0,12497069.08,38722.0,0.9945
London Borough of Hillingdon,Northwood Hills Library,-0.408303,51.602794,destination,366982.67,1979.0,1.0,1450565.0,7525.0,1.0,3229861.34,14847.0,1.0,5511129.23,22867.0,0.9868,9365997.86,31080.0,1.0,13539157.66,42175.0,1.0
London Borough of Hillingdon,Northwood Library,-0.425139,51.612426,destination,212278.0,883.0,0.6081,1163303.77,4783.0,0.8332,2923963.19,11125.0,0.9307,5481369.26,17272.0,0.9814,8476052.08,22107.0,0.9713,12704091.49,27080.0,1.0
London Borough of Hillingdon,Oak Farm Library,-0.449476,51.544536,destination,197052.99,887.0,0.5645,1086256.75,7633.0,0.778,2729878.84,15166.0,0.8689,4431232.45,21341.0,0.7934,7307359.31,28788.0,0.8374,11425413.06,39423.0,0.9092
London Borough of Hillingdon,Ruislip Manor Library,-0.410906,51.572885,destination,342557.15,2333.0,0.9814,1473917.07,10126.0,1.0,3270651.46,20143.0,1.0,5726818.36,32209.0,1.0,8712992.41,45622.0,0.9984,12470584.79,58791.0,0.9924
London Borough of Hillingdon,South Ruislip Library,-0.395031,51.557382,destination,293164.29,811.0,0.8399,1278295.23,5781.0,0.9155,2656787.76,14650.0,0.8457,4138379.02,24514.0,0.741,6674331.72,40665.0,0.7648,9781792.5,58327.0,0.7784
London Borough of Hillingdon,Uxbridge Library,-0.478298,51.545183,destination,315420.31,953.0,0.9036,1438365.76,6210.0,1.0,3283024.19,13853.0,1.0,5799506.05,20436.0,1.0,8666092.49,27642.0,0.9931,12053644.07,35734.0,0.9592
London Borough of Hillingdon,West Drayton Library,-0.469971,51.505357,destination,318578.9,2392.0,0.9127,1330328.35,9535.0,0.9528,2969026.53,19128.0,0.9451,5428492.61,25175.0,0.972,8278717.5,29669.0,0.9487,11979214.36,37286.0,0.9533
London Borough of Hillingdon,Yeading Library,-0.403321,51.521239,destination,365688.54,3652.0,1.0,1283818.54,9695.0,0.9195,3074732.89,22794.0,0.9787,5587615.95,40310.0,1.0,9102801.78,64684.0,1.0,12829190.05,89861.0,1.0
London Borough of Hillingdon,Yiewsley Library,-0.473727,51.514786,destination,354350.35,1759.0,1.0,1502210.6,8822.0,1.0,3445482.33,18368.0,1.0,5811460.42,26829.0,1.0,8730256.03,35685.0,1.0,12827911.45,50357.0,1.0
London Borough of Hounslow,Beavers Library,-0.396678,51.469452,destination,192166.78,1672.0,0.5505,944276.83,7116.0,0.6763,2114386.47,14587.0,0.673,4088289.02,26762.0,0.732,7273816.71,43510.0,0.8335,11079526.99,61684.0,0.8817
London Borough of Hounslow,Bedfont Library,-0.434233,51.452056,destination,328884.76,2811.0,0.9422,1341825.66,9965.0,0.961,3122637.64,16825.0,0.994,5169503.92,22504.0,0.9256,7243394.33,33055.0,0.83,9989562.36,42719.0,0.7949
London Borough of Hounslow,Brentford Library,-0.308412,51.486763,destination,367095.12,2905.0,1.0,1459631.96,12878.0,1.0,2980661.97,24345.0,0.9488,4677409.31,32244.0,0.8375,7367484.59,45935.0,0.8443,10883493.2,68179.0,0.8661
London Borough of Hounslow,Chiswick Library,-0.261111,51.491691,destination,354130.3,3535.0,1.0,1549013.64,15516.0,1.0,3504545.39,31971.0,1.0,5907939.21,54572.0,1.0,8553843.58,77581.0,0.9802,12410190.16,111861.0,0.9876
London Borough of Hounslow,Cranford Library,-0.405724,51.478001,destination,366125.0,3101.0,1.0,1109785.95,8310.0,0.7948,2695434.02,15252.0,0.858,5469238.54,26791.0,0.9793,8504314.68,37192.0,0.9745,12495252.69,52493.0,0.9943
London Borough of Hounslow,Feltham Library,-0.411086,51.446367,destination,358647.07,4851.0,1.0,1419737.17,12015.0,1.0,3527884.94,26254.0,1.0,6030347.66,40411.0,1.0,9397667.67,51985.0,1.0,13114195.59,63591.0,1.0
London Borough of Hounslow,Hanworth Library,-0.390585,51.441285,destination,369872.56,2488.0,1.0,1476418.01,7418.0,1.0,3330172.83,16442.0,1.0,5861330.82,30592.0,1.0,9285145.74,50182.0,1.0,14002012.97,70546.0,1.0
London Borough of Hounslow,Heston Library,-0.375427,51.485877,destination,252919.91,1500.0,0.7246,1235491.29,9413.0,0.8849,2873805.72,19692.0,0.9148,5016817.66,33944.0,0.8983,7781069.59,53941.0,0.8916,11743905.68,80373.0,0.9346
London Borough of Hounslow,Hounslow Library,-0.367496,51.468168,destination,175127.1,1475.0,0.5017,1110350.9,11034.0,0.7952,2805749.63,28334.0,0.8931,5211754.62,51900.0,0.9332,8575834.61,77327.0,0.9827,12408589.95,101261.0,0.9874
London Borough of Hounslow,Isleworth Library,-0.330507,51.466649,destination,287810.62,1516.0,0.8245,1197087.47,9117.0,0.8574,2749274.48,21329.0,0.8751,4871447.37,33434.0,0.8722,8192885.21,54354.0,0.9388,11994339.67,81808.0,0.9545
London Borough of Hounslow,Osterley Library,-0.346452,51.48236,destination,355455.46,1438.0,1.0,1402824.44,6527.0,1.0,3342685.84,16219.0,1.0,5620893.63,28576.0,1.0,8806149.34,47969.0,1.0,12279595.18,65263.0,0.9772
London Borough of Islington,Archway Library,-0.135633,51.565678,destination,351655.44,5168.0,1.0,1464913.71,21113.0,1.0,3492111.76,49298.0,1.0,6173389.58,81778.0,1.0,9782890.59,118084.0,1.0,14425522.52,170153.0,1.0
London Borough of Islington,Cat and Mouse Library,-0.125074,51.552717,destination,200829.28,3026.0,0.5753,1250319.42,21617.0,0.8955,2871960.03,48890.0,0.9142,5171054.04,83727.0,0.9259,8254923.93,130348.0,0.9459,12540811.96,189717.0,0.998
London Borough of Islington,Finsbury Library,-0.104553,51.526486,destination,350715.84,6796.0,1.0,1478744.7,22808.0,1.0,3384545.49,53846.0,1.0,6324283.65,96282.0,1.0,10010921.4,133001.0,1.0,14359033.94,180763.0,1.0
London Borough of Islington,Islington Central Library,-0.107156,51.549234,destination,378547.41,4656.0,1.0,1521788.71,21076.0,1.0,3449117.89,52535.0,1.0,6257280.7,97781.0,1.0,9984440.86,164322.0,1.0,14615869.35,233280.0,1.0
London Borough of Islington,Lewis Carroll Children's Library,-0.119339,51.537101,destination,346617.7,6512.0,0.993,1429098.93,18077.0,1.0,3277012.77,41882.0,1.0,6054953.52,92432.0,1.0,9585069.35,150142.0,1.0,13865894.07,214968.0,1.0
London Borough of Islington,Mildmay Library,-0.084457,51.54811,destination,379451.7,6145.0,1.0,1623470.97,28643.0,1.0,3721767.52,65906.0,1.0,6697113.85,115190.0,1.0,10509492.09,181283.0,1.0,14953940.64,249740.0,1.0
London Borough of Islington,N4 Library,-0.102997,51.563629,destination,335980.51,5434.0,0.9625,1502207.65,23306.0,1.0,3475897.73,49903.0,1.0,6239874.77,89038.0,1.0,9947011.74,143343.0,1.0,14558087.95,215149.0,1.0
London Borough of Islington,North Library,-0.121958,51.560344,destination,321673.75,5927.0,0.9215,1364454.25,24846.0,0.9772,3256225.57,56104.0,1.0,5904691.38,98366.0,1.0,9612789.45,147823.0,1.0,14192694.23,201841.0,1.0
London Borough of Islington,South Library,-0.098902,51.538948,destination,389581.38,7151.0,1.0,1585927.26,26005.0,1.0,3655955.71,60221.0,1.0,6616388.08,112231.0,1.0,10406810.88,175339.0,1.0,15085178.62,245053.0,1.0
London Borough of Islington,West Library,-0.11655,51.540743,destination,366753.81,6406.0,1.0,1452911.74,23201.0,1.0,3312189.62,47032.0,1.0,6038887.17,85653.0,1.0,9628585.6,147727.0,1.0,13971699.33,221386.0,1.0
London Borough of Lambeth,Brixton,-0.1147231,51.4611038,destination,353529.06,4323.0,1.0,1574164.6,25187.0,1.0,3481310.95,57921.0,1.0,6336737.12,99684.0,1.0,10202588.28,151320.0,1.0,14918799.23,213332.0,1.0
London Borough of Lambeth,Carnegie Library (Herne Hill),-0.0965835,51.4607836,destination,386836.11,3536.0,1.0,1321116.02,13153.0,0.9462,2751381.96,28726.0,0.8758,5351325.8,58531.0,0.9582,8879785.99,98736.0,1.0,13287842.35,159463.0,1.0
London Borough of Lambeth,Clapham,-0.1336492,51.4631069,destination,373834.19,7465.0,1.0,1602102.28,26116.0,1.0,3668135.82,54559.0,1.0,6434214.39,92282.0,1.0,10259296.34,153424.0,1.0,14735940.07,223915.0,1.0
London Borough of Lambeth,Durning,-0.1100816,51.4887896,destination,218470.46,3805.0,0.6259,1208338.05,20733.0,0.8654,3043813.74,45534.0,0.9689,5466355.02,79973.0,0.9787,9085605.38,132167.0,1.0,13450366.94,191984.0,1.0
London Borough of Lambeth,Minet,-0.1053902,51.471295,destination,380462.88,6073.0,1.0,1465755.0,21902.0,1.0,3284852.04,51561.0,1.0,5933198.65,90536.0,1.0,9443600.1,145499.0,1.0,13813483.53,213252.0,1.0
London Borough of Lambeth,Streatham,-0.1291454,51.4315778,destination,335592.17,4499.0,0.9614,1362911.03,17072.0,0.9761,3261839.44,36318.0,1.0,6012656.14,62246.0,1.0,9604389.7,109819.0,1.0,14112067.75,163458.0,1.0
London Borough of Lambeth,Tate South Lambeth,-0.1239577,51.4792014,destination,359971.6,7172.0,1.0,1501028.56,24765.0,1.0,3326301.6,46963.0,1.0,5840225.34,80991.0,1.0,9482039.59,135066.0,1.0,14207604.52,208658.0,1.0
London Borough of Lambeth,Upper Norwood,-0.0813336,51.42004,destination,347909.42,3789.0,0.9967,1545841.31,13886.0,1.0,3425750.05,25845.0,1.0,6122454.93,43869.0,1.0,9702772.42,70812.0,1.0,14339241.59,111323.0,1.0
London Borough of Lambeth,Waterloo,-0.1119118,51.4981805,destination,349139.03,4345.0,1.0,1556861.18,15592.0,1.0,3604411.07,38360.0,1.0,6306803.5,66338.0,1.0,10021192.42,102729.0,1.0,14723697.13,159764.0,1.0
London Borough of Lambeth,West Norwood,-0.1032977,51.4332035,destination,413826.65,3957.0,1.0,1644913.02,16567.0,1.0,3596978.7,38162.0,1.0,6466232.09,60866.0,1.0,10010884.09,90405.0,1.0,14302827.13,125168.0,1.0
London Borough of Lewisham,Blackheath Village Community Library,0.0094933,51.4655562,destination,383643.71,2552.0,1.0,1620733.52,8577.0,1.0,3669467.34,19884.0,1.0,6602563.03,38987.0,1.0,10219925.0,64972.0,1.0,14830225.22,106443.0,1.0
London Borough of Lewisham,Catford library,-0.0212006,51.4463063,destination,194410.48,2804.0,0.5569,926142.14,10126.0,0.6633,2544068.35,22325.0,0.8098,4980142.17,47704.0,0.8917,8341288.76,78935.0,0.9558,12586327.12,116766.0,1.0
London Borough of Lewisham,Crofton Park Community Library,-0.0363522,51.4554191,destination,354780.7,4193.0,1.0,1530364.06,15886.0,1.0,3470257.14,32320.0,1.0,6209533.35,55525.0,1.0,9944397.57,92504.0,1.0,14375837.21,136461.0,1.0
London Borough of Lewisham,Downham Library,0.012005,51.4261099,destination,279772.71,1986.0,0.8015,1315464.28,11059.0,0.9421,2831109.74,22540.0,0.9012,5111385.53,35758.0,0.9152,8092946.59,54543.0,0.9274,11747468.69,73466.0,0.9348
London Borough of Lewisham,Forest Hill Community Library,-0.0560407,51.4358192,destination,310369.61,3367.0,0.8891,1267939.02,13088.0,0.9081,2931298.87,27311.0,0.9331,5319992.45,47942.0,0.9525,8838367.54,71188.0,1.0,12788243.0,95564.0,1.0
London Borough of Lewisham,Grove Park Community Library,0.0234876,51.4359575,destination,347311.49,2258.0,0.995,1371131.94,8158.0,0.982,3048978.98,18330.0,0.9705,5512927.43,33407.0,0.9871,8506249.99,50756.0,0.9747,12489128.49,78893.0,0.9939
London Borough of Lewisham,Lewisham Library,-0.0116572,51.4592745,destination,333727.18,2477.0,0.9561,1376781.0,12256.0,0.986,3390981.28,35282.0,1.0,6273448.83,62065.0,1.0,9998775.27,95580.0,1.0,14470518.21,129274.0,1.0
London Borough of Lewisham,Manor House Community Library,0.0045094,51.4573177,destination,285201.03,3117.0,0.817,1325847.75,13883.0,0.9496,3179769.47,27187.0,1.0,5747875.03,46723.0,1.0,9312820.5,67177.0,1.0,13701825.62,101953.0,1.0
London Borough of Lewisham,New Cross Community Library,-0.0386713,51.4755211,destination,382824.89,3366.0,1.0,1517156.25,17739.0,1.0,3575661.02,41990.0,1.0,6340283.75,74022.0,1.0,9827416.79,116625.0,1.0,13882521.56,160637.0,1.0
London Borough of Lewisham,Pepys Community Library,-0.0301278,51.4893079,destination,147711.05,2672.0,0.4232,740834.48,8622.0,0.5306,1914264.55,20788.0,0.6093,3725105.83,37770.0,0.667,6101426.53,58938.0,0.6992,9541370.53,98568.0,0.7593
London Borough of Lewisham,Sydenham Community Library,-0.0405944,51.4269287,destination,354510.2,4276.0,1.0,1326476.33,10660.0,0.95,3049631.32,22732.0,0.9707,5577897.26,43681.0,0.9987,9271747.7,73788.0,1.0,13599783.83,103320.0,1.0
London Borough of Lewisham,The Library at Deptford Lounge,-0.0242771,51.4777074,destination,329168.44,3519.0,0.943,1439174.09,17467.0,1.0,3250530.5,40401.0,1.0,5459198.16,61912.0,0.9775,8788717.18,90522.0,1.0,13363346.66,130915.0,1.0
London Borough of Lewisham,Torridon Road Community Library,-0.0016887,51.4422885,destination,408291.45,4279.0,1.0,1448798.0,15788.0,1.0,3163562.88,31198.0,1.0,5634113.49,50405.0,1.0,8871990.5,79495.0,1.0,13004084.03,111103.0,1.0
London Borough of Merton,Colliers Wood Library,-0.1774607,51.4186217,destination,172730.83,1132.0,0.4948,1059222.42,11157.0,0.7586,2693860.63,29861.0,0.8575,5316100.66,56352.0,0.9518,8582571.73,93314.0,0.9835,12958258.93,130471.0,1.0
London Borough of Merton,Mitcham Library,-0.1624418,51.4086161,destination,188900.86,1996.0,0.5412,1188057.1,12655.0,0.8509,2975015.33,26140.0,0.947,5517980.06,50550.0,0.988,8885710.27,74923.0,1.0,13186546.47,111818.0,1.0
London Borough of Merton,Morden Library,-0.1960175,51.4015286,destination,382708.52,2709.0,1.0,1643914.74,9558.0,1.0,3677746.6,20090.0,1.0,6502664.43,37338.0,1.0,10297512.82,67807.0,1.0,14949152.18,102788.0,1.0
London Borough of Merton,Pollards Hill Library,-0.1318546,51.400097,destination,249299.41,2790.0,0.7142,1181661.05,11508.0,0.8463,2953776.5,23264.0,0.9402,5308952.6,40179.0,0.9506,8051046.01,63800.0,0.9226,11765783.6,92239.0,0.9363
London Borough of Merton,Raynes Park Library,-0.2277887,51.4091004,destination,381461.91,3247.0,1.0,1517168.01,11353.0,1.0,3446130.08,22359.0,1.0,6208239.68,37900.0,1.0,9465896.44,56851.0,1.0,13452434.51,78088.0,1.0
London Borough of Merton,West Barnes Library,-0.2391523,51.3950716,destination,302737.31,2304.0,0.8673,1240663.03,6869.0,0.8886,3010626.04,14165.0,0.9583,5588624.89,27590.0,1.0,8870307.59,48244.0,1.0,13317265.71,75751.0,1.0
London Borough of Merton,Wimbledon Library,-0.2079156,51.4224034,destination,314271.33,2510.0,0.9003,1420807.68,10788.0,1.0,3416596.65,25661.0,1.0,6325045.34,43706.0,1.0,9723421.23,62816.0,1.0,14092441.5,83942.0,1.0
London Borough of Newham,Beckton Library,0.0553991,51.515034,destination,282308.88,2715.0,0.8088,1187218.73,9970.0,0.8503,2755500.98,19391.0,0.8771,4646669.66,33824.0,0.832,7221553.33,50618.0,0.8275,10036147.24,75059.0,0.7987
London Borough of Newham,Canning Town Library,0.0113245,51.516824,destination,369829.76,3430.0,1.0,1461746.35,16703.0,1.0,3368797.57,33582.0,1.0,6042086.41,57161.0,1.0,8811885.47,90758.0,1.0,12591981.27,127605.0,1.0
London Borough of Newham,Custom House Library,0.0314082,51.5151823,destination,388409.92,5295.0,1.0,1469643.49,17024.0,1.0,3181524.66,33037.0,1.0,5804095.12,63531.0,1.0,9153554.45,95719.0,1.0,12916381.67,126701.0,1.0
London Borough of Newham,East Ham Library,0.0572393,51.532997,destination,308879.76,5176.0,0.8849,1383781.04,24856.0,0.9911,3099687.31,50304.0,0.9867,5535344.75,80468.0,0.9911,8670237.83,125067.0,0.9935,12703343.11,182864.0,1.0
London Borough of Newham,Forest Library,0.025754,51.546917,destination,371733.04,5152.0,1.0,1507824.11,26909.0,1.0,3427346.34,58458.0,1.0,6250757.26,93209.0,1.0,9856143.33,144883.0,1.0,14177052.16,204337.0,1.0
London Borough of Newham,Green Street Library,0.0353082,51.5363917,destination,366240.44,7599.0,1.0,1527788.89,32692.0,1.0,3544987.07,73555.0,1.0,6196840.44,120130.0,1.0,9553065.26,171491.0,1.0,13835943.51,231041.0,1.0
London Borough of Newham,Manor Park Library,0.0469964,51.5507205,destination,386835.39,6157.0,1.0,1509953.8,23304.0,1.0,3450166.31,49464.0,1.0,6142769.92,80668.0,1.0,9291949.72,119749.0,1.0,13531846.53,169850.0,1.0
London Borough of Newham,North Woolwich Library,0.0626662,51.5010664,destination,240794.74,2930.0,0.6898,659330.66,5176.0,0.4722,1324048.8,6961.0,0.4215,2831590.88,15657.0,0.507,5401445.43,31403.0,0.619,8621090.83,50909.0,0.686
London Borough of Newham,Plaistow Library,0.0256385,51.5296978,destination,365912.23,6756.0,1.0,1493921.15,26545.0,1.0,3431826.89,58033.0,1.0,6330403.58,102027.0,1.0,9719841.28,155693.0,1.0,13924260.84,207539.0,1.0
London Borough of Newham,Stratford Library,0.004356,51.5427705,destination,352699.83,4175.0,1.0,1423869.02,19028.0,1.0,3394238.55,42963.0,1.0,6266339.01,71469.0,1.0,9787212.29,111157.0,1.0,13986784.38,161300.0,1.0
London Borough of Redbridge,Aldersbrook Library,0.032951,51.564021,destination,381338.31,1584.0,1.0,1391681.79,4524.0,0.9967,3108906.19,7295.0,0.9896,5879846.1,24937.0,1.0,9128980.37,61872.0,1.0,13139984.24,111527.0,1.0
London Borough of Redbridge,Fullwell Cross Library,0.08476,51.592681,destination,304194.87,2116.0,0.8715,1243774.99,7282.0,0.8908,2913705.88,17025.0,0.9275,5686489.92,31453.0,1.0,9371013.47,50518.0,1.0,13215512.37,73321.0,1.0
London Borough of Redbridge,Gants Hill Library,0.070044,51.577634,destination,350419.61,4134.0,1.0,1480699.03,14813.0,1.0,3368574.16,29993.0,1.0,6035240.51,51317.0,1.0,9184006.98,80791.0,1.0,12782519.0,104037.0,1.0
London Borough of Redbridge,Goodmayes Library,0.108963,51.559405,destination,343021.61,3316.0,0.9827,1412951.9,11395.0,1.0,3229055.11,28632.0,1.0,5929179.82,54701.0,1.0,9636009.23,90586.0,1.0,13883073.46,127986.0,1.0
London Borough of Redbridge,Hainault Library,0.104125,51.608044,destination,300722.07,2576.0,0.8615,1125807.87,9128.0,0.8063,2180691.65,14040.0,0.6941,4444259.75,20604.0,0.7957,7023702.66,26627.0,0.8049,10848188.54,32606.0,0.8633
London Borough of Redbridge,Keith Axon Library,0.121614,51.575184,destination,283180.19,3800.0,0.8113,1262333.82,13368.0,0.9041,2732726.29,21860.0,0.8699,4691936.19,33690.0,0.8401,7836214.83,57532.0,0.898,11333648.64,81132.0,0.9019
